"Domestic City","GAL City","Country","Country Code","State","GAL City Code"
"Dera Bassi","","India","IND","Punjab",""
"Dera Bassi","","India","IND","Punjab",""
"Devbag","","India","IND","Maharashtra",""
"Devbag","","India","IND","Maharashtra",""
"Devgad","","India","IND","Maharashtra",""
"Devgad","","India","IND","Maharashtra",""
"Devprayag","","India","IND","Uttaranchal",""
"Devprayag","","India","IND","Uttaranchal",""
"Devrukh","","India","IND","Maharashtra",""
"Devrukh","","India","IND","Maharashtra",""
"Dewas","","India","IND","Madhya Pradesh",""
"Dewas","","India","IND","Madhya Pradesh",""
"Dhamtari","","India","IND","Chhattisgarh",""
"Dhamtari","","India","IND","Chhattisgarh",""
"Dhanaulti","","India","IND","Uttaranchal",""
"Dhanaulti","","India","IND","Uttaranchal",""
"Dhanbadh","","India","IND","Jharkhand",""
"Dhanbadh","","India","IND","Jharkhand",""
"Dhar","","India","IND","Madhya Pradesh",""
"Dhar","","India","IND","Madhya Pradesh",""
"Dharampur","","India","IND","Himachal Pradesh",""
"Dharampur","","India","IND","Himachal Pradesh",""
"Dharamshala","","India","IND","Himachal Pradesh",""
"Dharamshala","","India","IND","Himachal Pradesh",""
"Dharchula","","India","IND","Uttaranchal",""
"Dharchula","","India","IND","Uttaranchal",""
"Dharmapuri","","India","IND","Tamil Nadu",""
"Dharmapuri","","India","IND","Tamil Nadu",""
"Dharmastala","","India","IND","Karnataka",""
"Dharmastala","","India","IND","Karnataka",""
"Dharwad","","India","IND","Karnataka",""
"Dharwad","","India","IND","Karnataka",""
"Dhemaji","","India","IND","Assam",""
"Dhemaji","","India","IND","Assam",""
"Dhenkanal","","India","IND","Orissa",""
"Dhenkanal","","India","IND","Orissa",""
"Dholpur","","India","IND","Rajasthan",""
"Dholpur","","India","IND","Rajasthan",""
"Dhordo","","India","IND","Gujarat",""
"Dhordo","","India","IND","Gujarat",""
"Dhubri","","India","IND","Assam",""
"Dhubri","","India","IND","Assam",""
"Dhule","","India","IND","Maharashtra",""
"Dhule","","India","IND","Maharashtra",""
"Dibrugarh","","India","IND","Assam",""
"Dibrugarh","","India","IND","Assam",""
"Didwana","","India","IND","Rajasthan",""
"Didwana","","India","IND","Rajasthan",""
"Digboi","","India","IND","Assam",""
"Digboi","","India","IND","Assam",""
"Digha","","India","IND","West Bengal",""
"Digha","","India","IND","West Bengal",""
"Diglipur","","India","IND","Andaman Nicobar",""
"Diglipur","","India","IND","Andaman Nicobar",""
"Dimapur","","India","IND","Nagaland",""
"Dimapur","","India","IND","Nagaland",""
"Dindi","","India","IND","Andhra Pradesh",""
"Dindi","","India","IND","Andhra Pradesh",""
"Dindigul","","India","IND","Tamil Nadu",""
"Dindigul","","India","IND","Tamil Nadu",""
"Dindori","","India","IND","Madhya Pradesh",""
"Dindori","","India","IND","Madhya Pradesh",""
"Dirang","","India","IND","Arunachal Pradesh",""
"Dirang","","India","IND","Arunachal Pradesh",""
"Diu","","India","IND","Daman & Diu",""
"Diu","","India","IND","Daman & Diu",""
"Dive Agar","","India","IND","Maharashtra",""
"Dive Agar","","India","IND","Maharashtra",""
"Dongargarh","","India","IND","Chhattisgarh",""
"Dongargarh","","India","IND","Chhattisgarh",""
"Dooars","","India","IND","West Bengal",""
"Dooars","","India","IND","West Bengal",""
"Dudhi","","India","IND","Uttar Pradesh",""
"Dudhi","","India","IND","Uttar Pradesh",""
"Dudhwa National Park","","India","IND","Uttar Pradesh",""
"Dudhwa National Park","","India","IND","Uttar Pradesh",""
"Dughera","","India","IND","Rajasthan",""
"Dughera","","India","IND","Rajasthan",""
"Dumka","","India","IND","Jharkhand",""
"Dumka","","India","IND","Jharkhand",""
"Dummy","","India","IND","Jharkhand",""
"Dummy","","India","IND","Jharkhand",""
"Dumna","","India","IND","Madhya Pradesh",""
"Dumna","","India","IND","Madhya Pradesh",""
"Dungarpur","","India","IND","Rajasthan",""
"Dungarpur","","India","IND","Rajasthan",""
"Durg","","India","IND","Chhattisgarh",""
"Durg","","India","IND","Chhattisgarh",""
"Durgapur","","India","IND","West Bengal",""
"Durgapur","","India","IND","West Bengal",""
"Durshet","","India","IND","Maharashtra",""
"Durshet","","India","IND","Maharashtra",""
"Dwaraka Tirumala","","India","IND","Andhra Pradesh",""
"Dwaraka Tirumala","","India","IND","Andhra Pradesh",""
"Dwarka","","India","IND","Gujarat",""
"Dwarka","","India","IND","Gujarat",""
"Dzongu City","","India","IND","Sikkim",""
"Dzongu City","","India","IND","Sikkim",""
"East Coast Road","","India","IND","Tamil Nadu",""
"East Coast Road","","India","IND","Tamil Nadu",""
"East Godavari","","India","IND","Andhra Pradesh",""
"East Godavari","","India","IND","Andhra Pradesh",""
"Elappara","","India","IND","Kerala",""
"Elappara","","India","IND","Kerala",""
"Eluru","","India","IND","Andhra Pradesh",""
"Eluru","","India","IND","Andhra Pradesh",""
"Ernakulam","","India","IND","Kerala",""
"Ernakulam","","India","IND","Kerala",""
"Erode","","India","IND","Tamil Nadu",""
"Erode","","India","IND","Tamil Nadu",""
"Etah","","India","IND","Uttar Pradesh",""
"Etah","","India","IND","Uttar Pradesh",""
"Etawah","","India","IND","Uttar Pradesh",""
"Etawah","","India","IND","Uttar Pradesh",""
"Faizabad","","India","IND","Uttar Pradesh",""
"Faizabad","","India","IND","Uttar Pradesh",""
"Falakata","","India","IND","West Bengal",""
"Falakata","","India","IND","West Bengal",""
"Falta","","India","IND","West Bengal",""
"Falta","","India","IND","West Bengal",""
"Faridabad","","India","IND","Haryana",""
"Faridabad","","India","IND","Haryana",""
"Faridkot","","India","IND","Punjab",""
"Faridkot","","India","IND","Punjab",""
"Farrukhabad","","India","IND","Uttar Pradesh",""
"Farrukhabad","","India","IND","Uttar Pradesh",""
"Fatehabad","","India","IND","Haryana",""
"Fatehabad","","India","IND","Haryana",""
"Fatehgarh Sahib","","India","IND","Punjab",""
"Fatehgarh Sahib","","India","IND","Punjab",""
"Fatehpur","","India","IND","Rajasthan",""
"Fatehpur","","India","IND","Rajasthan",""
"Fatehpur Sikri","","India","IND","Uttar Pradesh",""
"Fatehpur Sikri","","India","IND","Uttar Pradesh",""
"Fatehpur Up","","India","IND","Uttar Pradesh",""
"Fatehpur Up","","India","IND","Uttar Pradesh",""
"Fazilka","","India","IND","Punjab",""
"Fazilka","","India","IND","Punjab",""
"Ferozepur","","India","IND","Punjab",""
"Ferozepur","","India","IND","Punjab",""
"Firozabad","","India","IND","Uttar Pradesh",""
"Firozabad","","India","IND","Uttar Pradesh",""
"Forbesganj","","India","IND","Bihar",""
"Forbesganj","","India","IND","Bihar",""
"Gadag","","India","IND","Karnataka",""
"Gadag","","India","IND","Karnataka",""
"Gadag-betageri","","India","IND","Karnataka",""
"Gadag-betageri","","India","IND","Karnataka",""
"Gajraula","","India","IND","Uttar Pradesh",""
"Gajraula","","India","IND","Uttar Pradesh",""
"Ganagapura","","India","IND","Karnataka",""
"Ganagapura","","India","IND","Karnataka",""
"Gandhidham","","India","IND","Gujarat",""
"Gandhidham","","India","IND","Gujarat",""
"Gandhinagar","","India","IND","Gujarat",""
"Gandhinagar","","India","IND","Gujarat",""
"Gangapur","","India","IND","Rajasthan",""
"Gangapur","","India","IND","Rajasthan",""
"Gangavathi","","India","IND","Karnataka",""
"Gangavathi","","India","IND","Karnataka",""
"Gangotri","","India","IND","Uttaranchal",""
"Gangotri","","India","IND","Uttaranchal",""
"Gangtok","","India","IND","Sikkim",""
"Gangtok","","India","IND","Sikkim",""
"Ganjam","","India","IND","Orissa",""
"Ganjam","","India","IND","Orissa",""
"Ganpatipule","","India","IND","Maharashtra",""
"Ganpatipule","","India","IND","Maharashtra",""
"Garhmukteshwar","","India","IND","Uttar Pradesh",""
"Garhmukteshwar","","India","IND","Uttar Pradesh",""
"Garhwa","","India","IND","Jharkhand",""
"Garhwa","","India","IND","Jharkhand",""
"Garhwal","","India","IND","Uttaranchal",""
"Garhwal","","India","IND","Uttaranchal",""
"Gaya","","India","IND","Bihar",""
"Gaya","","India","IND","Bihar",""
"Gethia","","India","IND","Uttaranchal",""
"Gethia","","India","IND","Uttaranchal",""
"Ghanerao","","India","IND","Rajasthan",""
"Ghanerao","","India","IND","Rajasthan",""
"Ghangaria","","India","IND","Uttaranchal",""
"Ghangaria","","India","IND","Uttaranchal",""
"Ghatshila","","India","IND","Jharkhand",""
"Ghatshila","","India","IND","Jharkhand",""
"Ghaziabad","","India","IND","Uttar Pradesh",""
"Ghaziabad","","India","IND","Uttar Pradesh",""
"Ghazipur","","India","IND","Uttar Pradesh",""
"Ghazipur","","India","IND","Uttar Pradesh",""
"Ghumarwin","","India","IND","Himachal Pradesh",""
"Ghumarwin","","India","IND","Himachal Pradesh",""
"Gingee","","India","IND","Tamil Nadu",""
"Gingee","","India","IND","Tamil Nadu",""
"Gir","","India","IND","Gujarat",""
"Gir","","India","IND","Gujarat",""
"Giridih","","India","IND","Jharkhand",""
"Giridih","","India","IND","Jharkhand",""
"Gnathang Valley","","India","IND","Sikkim",""
"Gnathang Valley","","India","IND","Sikkim",""
"Goa","","India","IND","Goa",""
"Goa","","India","IND","Goa",""
"Goalpara","","India","IND","Assam",""
"Goalpara","","India","IND","Assam",""
"Godda","","India","IND","Jharkhand",""
"Godda","","India","IND","Jharkhand",""
"Godhra","","India","IND","Gujarat",""
"Godhra","","India","IND","Gujarat",""
"Gokarna","","India","IND","Karnataka",""
"Gokarna","","India","IND","Karnataka",""
"Gola","","India","IND","Uttar Pradesh",""
"Gola","","India","IND","Uttar Pradesh",""
"Golaghat","","India","IND","Assam",""
"Golaghat","","India","IND","Assam",""
"Gonda","","India","IND","Uttar Pradesh",""
"Gonda","","India","IND","Uttar Pradesh",""
"Gondal","","India","IND","Gujarat",""
"Gondal","","India","IND","Gujarat",""
"Gondia","","India","IND","Maharashtra",""
"Gondia","","India","IND","Maharashtra",""
"Gopalpur","","India","IND","Orissa",""
"Gopalpur","","India","IND","Orissa",""
"Goplapur","","India","IND","Orissa",""
"Goplapur","","India","IND","Orissa",""
"Gorakhpur","","India","IND","Uttar Pradesh",""
"Gorakhpur","","India","IND","Uttar Pradesh",""
"Gouchar","","India","IND","Uttaranchal",""
"Gouchar","","India","IND","Uttaranchal",""
"Govindghat","","India","IND","Uttaranchal",""
"Govindghat","","India","IND","Uttaranchal",""
"Greater Noida","","India","IND","Uttar Pradesh",""
"Greater Noida","","India","IND","Uttar Pradesh",""
"Gudalur","","India","IND","Tamil Nadu",""
"Gudalur","","India","IND","Tamil Nadu",""
"Gudivada","","India","IND","Andhra Pradesh",""
"Gudivada","","India","IND","Andhra Pradesh",""
"Gudiyatham","","India","IND","Tamil Nadu",""
"Gudiyatham","","India","IND","Tamil Nadu",""
"Guhagar","","India","IND","Maharashtra",""
"Guhagar","","India","IND","Maharashtra",""
"Gulbarga","","India","IND","Karnataka",""
"Gulbarga","","India","IND","Karnataka",""
"Gulmarg","","India","IND","Jammu & Kashmir",""
"Gulmarg","","India","IND","Jammu & Kashmir",""
"Gumla","","India","IND","Jharkhand",""
"Gumla","","India","IND","Jharkhand",""
"Gummidipundi","","India","IND","Tamil Nadu",""
"Gummidipundi","","India","IND","Tamil Nadu",""
"Guna","","India","IND","Madhya Pradesh",""
"Guna","","India","IND","Madhya Pradesh",""
"Gundlupet","","India","IND","Karnataka",""
"Gundlupet","","India","IND","Karnataka",""
"Guntur","","India","IND","Andhra Pradesh",""
"Guntur","","India","IND","Andhra Pradesh",""
"Guptakashi","","India","IND","Uttaranchal",""
"Guptakashi","","India","IND","Uttaranchal",""
"Gurdaspur","","India","IND","Punjab",""
"Gurdaspur","","India","IND","Punjab",""
"Gurgaon","","India","IND","Haryana",""
"Gurgaon","","India","IND","Haryana",""
"Guruvayoor","","India","IND","Kerala",""
"Guruvayoor","","India","IND","Kerala",""
"Guwahati","","India","IND","Assam",""
"Guwahati","","India","IND","Assam",""
"Gwaldham","","India","IND","Uttaranchal",""
"Gwaldham","","India","IND","Uttaranchal",""
"Gwalior","","India","IND","Madhya Pradesh",""
"Gwalior","","India","IND","Madhya Pradesh",""
"Gyalshing","","India","IND","Sikkim",""
"Gyalshing","","India","IND","Sikkim",""
"Haflong","","India","IND","Assam",""
"Haflong","","India","IND","Assam",""
"Hajipur","","India","IND","Bihar",""
"Hajipur","","India","IND","Bihar",""
"Halali","","India","IND","Madhya Pradesh",""
"Halali","","India","IND","Madhya Pradesh",""
"Haldia","","India","IND","West Bengal",""
"Haldia","","India","IND","West Bengal",""
"Haldwani","","India","IND","Uttaranchal",""
"Haldwani","","India","IND","Uttaranchal",""
"Halebidu","","India","IND","Karnataka",""
"Halebidu","","India","IND","Karnataka",""
"Halol","","India","IND","Gujarat",""
"Halol","","India","IND","Gujarat",""
"Hamirpur","","India","IND","Himachal Pradesh",""
"Hamirpur","","India","IND","Himachal Pradesh",""
"Hampi","","India","IND","Karnataka",""
"Hampi","","India","IND","Karnataka",""
"Hanamakonda","","India","IND","Telangana",""
"Hanamakonda","","India","IND","Telangana",""
"Hangal","","India","IND","Karnataka",""
"Hangal","","India","IND","Karnataka",""
"Hansi","","India","IND","Haryana",""
"Hansi","","India","IND","Haryana",""
"Hanumangarh","","India","IND","Rajasthan",""
"Hanumangarh","","India","IND","Rajasthan",""
"Hapur","","India","IND","Uttar Pradesh",""
"Hapur","","India","IND","Uttar Pradesh",""
"Harda","","India","IND","Madhya Pradesh",""
"Harda","","India","IND","Madhya Pradesh",""
"Hardoi","","India","IND","Uttar Pradesh",""
"Hardoi","","India","IND","Uttar Pradesh",""
"Haridwar","","India","IND","Uttaranchal",""
"Haridwar","","India","IND","Uttaranchal",""
"Harihar","","India","IND","Karnataka",""
"Harihar","","India","IND","Karnataka",""
"Harsil","","India","IND","Uttaranchal",""
"Harsil","","India","IND","Uttaranchal",""
"Hassan","","India","IND","Karnataka",""
"Hassan","","India","IND","Karnataka",""
"Hathras","","India","IND","Uttar Pradesh",""
"Hathras","","India","IND","Uttar Pradesh",""
"Havelock","","India","IND","Andaman Nicobar",""
"Havelock","","India","IND","Andaman Nicobar",""
"Haveri","","India","IND","Karnataka",""
"Haveri","","India","IND","Karnataka",""
"Hazaribagh","","India","IND","Jharkhand",""
"Hazaribagh","","India","IND","Jharkhand",""
"Himatnagar","","India","IND","Gujarat",""
"Himatnagar","","India","IND","Gujarat",""
"Hindupur","","India","IND","Andhra Pradesh",""
"Hindupur","","India","IND","Andhra Pradesh",""
"Hingoli","","India","IND","Maharashtra",""
"Hingoli","","India","IND","Maharashtra",""
"Hisar","","India","IND","Haryana",""
"Hisar","","India","IND","Haryana",""
"Hodal","","India","IND","Haryana",""
"Hodal","","India","IND","Haryana",""
"Hogenakkal","","India","IND","Tamil Nadu",""
"Hogenakkal","","India","IND","Tamil Nadu",""
"Honavar","","India","IND","Karnataka",""
"Honavar","","India","IND","Karnataka",""
"Hoshangabad","","India","IND","Madhya Pradesh",""
"Hoshangabad","","India","IND","Madhya Pradesh",""
"Hoshiarpur","","India","IND","Punjab",""
"Hoshiarpur","","India","IND","Punjab",""
"Hospet","","India","IND","Karnataka",""
"Hospet","","India","IND","Karnataka",""
"Hosur","","India","IND","Tamil Nadu",""
"Hosur","","India","IND","Tamil Nadu",""
"Hubli","","India","IND","Karnataka",""
"Hubli","","India","IND","Karnataka",""
"Hunsur","","India","IND","Karnataka",""
"Hunsur","","India","IND","Karnataka",""
"Hyderabad","","India","IND","Telangana",""
"Hyderabad","","India","IND","Telangana",""
"Ichalkaranji","","India","IND","Maharashtra",""
"Ichalkaranji","","India","IND","Maharashtra",""
"Idar","","India","IND","Gujarat",""
"Idar","","India","IND","Gujarat",""
"Idukki","","India","IND","Kerala",""
"Idukki","","India","IND","Kerala",""
"Igatpuri","","India","IND","Maharashtra",""
"Igatpuri","","India","IND","Maharashtra",""
"Imphal","","India","IND","Manipur",""
"Imphal","","India","IND","Manipur",""
"Indore","","India","IND","Madhya Pradesh",""
"Indore","","India","IND","Madhya Pradesh",""
"Itanagar","","India","IND","Arunachal Pradesh",""
"Itanagar","","India","IND","Arunachal Pradesh",""
"Itarsi","","India","IND","Madhya Pradesh",""
"Itarsi","","India","IND","Madhya Pradesh",""
"Jabalpur","","India","IND","Madhya Pradesh",""
"Jabalpur","","India","IND","Madhya Pradesh",""
"Jagdalpur","","India","IND","Chhattisgarh",""
"Jagdalpur","","India","IND","Chhattisgarh",""
"Jageshwar","","India","IND","Uttaranchal",""
"Jageshwar","","India","IND","Uttaranchal",""
"Jaigaon","","India","IND","West Bengal",""
"Jaigaon","","India","IND","West Bengal",""
"Jaipur","","India","IND","Rajasthan",""
"Jaipur","","India","IND","Rajasthan",""
"Jaisalmer","","India","IND","Rajasthan",""
"Jaisalmer","","India","IND","Rajasthan",""
"Jaisamand","","India","IND","Rajasthan",""
"Jaisamand","","India","IND","Rajasthan",""
"Jajpur","","India","IND","Orissa",""
"Jajpur","","India","IND","Orissa",""
"Jalalabad","","India","IND","Uttar Pradesh",""
"Jalalabad","","India","IND","Uttar Pradesh",""
"Jalalabad - Punjab","","India","IND","Punjab",""
"Jalalabad - Punjab","","India","IND","Punjab",""
"Jalandhar","","India","IND","Punjab",""
"Jalandhar","","India","IND","Punjab",""
"Jaleswar","","India","IND","Orissa",""
"Jaleswar","","India","IND","Orissa",""
"Jalgaon","","India","IND","Maharashtra",""
"Jalgaon","","India","IND","Maharashtra",""
"Jalna","","India","IND","Maharashtra",""
"Jalna","","India","IND","Maharashtra",""
"Jalor","","India","IND","Rajasthan",""
"Jalor","","India","IND","Rajasthan",""
"Jalpaiguri","","India","IND","West Bengal",""
"Jalpaiguri","","India","IND","West Bengal",""
"Jambughoda","","India","IND","Gujarat",""
"Jambughoda","","India","IND","Gujarat",""
"Jammu","","India","IND","Jammu & Kashmir",""
"Jammu","","India","IND","Jammu & Kashmir",""
"Jamnagar","","India","IND","Gujarat",""
"Jamnagar","","India","IND","Gujarat",""
"Jamshedpur","","India","IND","Jharkhand",""
"Jamshedpur","","India","IND","Jharkhand",""
"Janjehli","","India","IND","Himachal Pradesh",""
"Janjehli","","India","IND","Himachal Pradesh",""
"Jaora","","India","IND","Madhya Pradesh",""
"Jaora","","India","IND","Madhya Pradesh",""
"Jashpur","","India","IND","Chhattisgarh",""
"Jashpur","","India","IND","Chhattisgarh",""
"Jaunpur","","India","IND","Uttar Pradesh",""
"Jaunpur","","India","IND","Uttar Pradesh",""
"Jawhar","","India","IND","Maharashtra",""
"Jawhar","","India","IND","Maharashtra",""
"Jayalgarh","","India","IND","Uttaranchal",""
"Jayalgarh","","India","IND","Uttaranchal",""
"Jeolikot","","India","IND","Uttaranchal",""
"Jeolikot","","India","IND","Uttaranchal",""
"Jeypore","","India","IND","Orissa",""
"Jeypore","","India","IND","Orissa",""
"Jhabua","","India","IND","Madhya Pradesh",""
"Jhabua","","India","IND","Madhya Pradesh",""
"Jhajha","","India","IND","Bihar",""
"Jhajha","","India","IND","Bihar",""
"Jhajjar","","India","IND","Haryana",""
"Jhajjar","","India","IND","Haryana",""
"Jhalawar","","India","IND","Rajasthan",""
"Jhalawar","","India","IND","Rajasthan",""
"Jhalda","","India","IND","West Bengal",""
"Jhalda","","India","IND","West Bengal",""
"Jhansi","","India","IND","Uttar Pradesh",""
"Jhansi","","India","IND","Uttar Pradesh",""
"Jharsuguda","","India","IND","Orissa",""
"Jharsuguda","","India","IND","Orissa",""
"Jhumri Telaiya","","India","IND","Jharkhand",""
"Jhumri Telaiya","","India","IND","Jharkhand",""
"Jhunjhunu","","India","IND","Rajasthan",""
"Jhunjhunu","","India","IND","Rajasthan",""
"Jind","","India","IND","Haryana",""
"Jind","","India","IND","Haryana",""
"Jodhpur","","India","IND","Rajasthan",""
"Jodhpur","","India","IND","Rajasthan",""
"Jogbani","","India","IND","Bihar",""
"Jogbani","","India","IND","Bihar",""
"Jogindernagar","","India","IND","Himachal Pradesh",""
"Jogindernagar","","India","IND","Himachal Pradesh",""
"Jojawar","","India","IND","Rajasthan",""
"Jojawar","","India","IND","Rajasthan",""
"Jorethang","","India","IND","Sikkim",""
"Jorethang","","India","IND","Sikkim",""
"Jorhat","","India","IND","Assam",""
"Jorhat","","India","IND","Assam",""
"Joshimath","","India","IND","Uttaranchal",""
"Joshimath","","India","IND","Uttaranchal",""
"Jowai","","India","IND","Meghalaya",""
"Jowai","","India","IND","Meghalaya",""
"Junagadh","","India","IND","Gujarat",""
"Junagadh","","India","IND","Gujarat",""
"Junnar","","India","IND","Maharashtra",""
"Junnar","","India","IND","Maharashtra",""
"Jwalamukhi","","India","IND","Himachal Pradesh",""
"Jwalamukhi","","India","IND","Himachal Pradesh",""
"Kabini","","India","IND","Karnataka",""
"Kabini","","India","IND","Karnataka",""
"Kabirdham","","India","IND","Chhattisgarh",""
"Kabirdham","","India","IND","Chhattisgarh",""
"Kadapa","","India","IND","Andhra Pradesh",""
"Kadapa","","India","IND","Andhra Pradesh",""
"Kadi","","India","IND","Gujarat",""
"Kadi","","India","IND","Gujarat",""
"Kadiri","","India","IND","Andhra Pradesh",""
"Kadiri","","India","IND","Andhra Pradesh",""
"Kaduru","","India","IND","Karnataka",""
"Kaduru","","India","IND","Karnataka",""
"Kaithal","","India","IND","Haryana",""
"Kaithal","","India","IND","Haryana",""
"Kakinada","","India","IND","Andhra Pradesh",""
"Kakinada","","India","IND","Andhra Pradesh",""
"Kala Amb","","India","IND","Himachal Pradesh",""
"Kala Amb","","India","IND","Himachal Pradesh",""
"Kalimpong","","India","IND","West Bengal",""
"Kalimpong","","India","IND","West Bengal",""
"Kalka","","India","IND","Haryana",""
"Kalka","","India","IND","Haryana",""
"Kallakurichi","","India","IND","Tamil Nadu",""
"Kallakurichi","","India","IND","Tamil Nadu",""
"Kalpa","","India","IND","Himachal Pradesh",""
"Kalpa","","India","IND","Himachal Pradesh",""
"Kalpetta","","India","IND","Kerala",""
"Kalpetta","","India","IND","Kerala",""
"Kaluk","","India","IND","Sikkim",""
"Kaluk","","India","IND","Sikkim",""
"Kalyani","","India","IND","West Bengal",""
"Kalyani","","India","IND","West Bengal",""
"Kambre","","India","IND","Maharashtra",""
"Kambre","","India","IND","Maharashtra",""
"Kamrup","","India","IND","Assam",""
"Kamrup","","India","IND","Assam",""
"Kamshet","","India","IND","Maharashtra",""
"Kamshet","","India","IND","Maharashtra",""
"Kanatal","","India","IND","Uttaranchal",""
"Kanatal","","India","IND","Uttaranchal",""
"Kanchipuram","","India","IND","Tamil Nadu",""
"Kanchipuram","","India","IND","Tamil Nadu",""
"Kangra","","India","IND","Himachal Pradesh",""
"Kangra","","India","IND","Himachal Pradesh",""
"Kanha","","India","IND","Madhya Pradesh",""
"Kanha","","India","IND","Madhya Pradesh",""
"Kanjirappally","","India","IND","Kerala",""
"Kanjirappally","","India","IND","Kerala",""
"Kankavli","","India","IND","Maharashtra",""
"Kankavli","","India","IND","Maharashtra",""
"Kanker","","India","IND","Chhattisgarh",""
"Kanker","","India","IND","Chhattisgarh",""
"Kannauj","","India","IND","Uttar Pradesh",""
"Kannauj","","India","IND","Uttar Pradesh",""
"Kannur","","India","IND","Kerala",""
"Kannur","","India","IND","Kerala",""
"Kanpur","","India","IND","Uttar Pradesh",""
"Kanpur","","India","IND","Uttar Pradesh",""
"Kanyakumari","","India","IND","Tamil Nadu",""
"Kanyakumari","","India","IND","Tamil Nadu",""
"Kappad","","India","IND","Kerala",""
"Kappad","","India","IND","Kerala",""
"Kapurthala","","India","IND","Punjab",""
"Kapurthala","","India","IND","Punjab",""
"Karad","","India","IND","Maharashtra",""
"Karad","","India","IND","Maharashtra",""
"Karaikal","","India","IND","Tamil Nadu",""
"Karaikal","","India","IND","Tamil Nadu",""
"Karaikudi","","India","IND","Tamil Nadu",""
"Karaikudi","","India","IND","Tamil Nadu",""
"Karanpryag","","India","IND","Uttaranchal",""
"Karanpryag","","India","IND","Uttaranchal",""
"Karauli","","India","IND","Rajasthan",""
"Karauli","","India","IND","Rajasthan",""
"Kargil","","India","IND","Jammu & Kashmir",""
"Kargil","","India","IND","Jammu & Kashmir",""
"Karimganj","","India","IND","Assam",""
"Karimganj","","India","IND","Assam",""
"Karimnagar","","India","IND","Telangana",""
"Karimnagar","","India","IND","Telangana",""
"Karjat","","India","IND","Maharashtra",""
"Karjat","","India","IND","Maharashtra",""
"Karkala","","India","IND","Karnataka",""
"Karkala","","India","IND","Karnataka",""
"Karnal","","India","IND","Haryana",""
"Karnal","","India","IND","Haryana",""
"Karunagappally","","India","IND","Kerala",""
"Karunagappally","","India","IND","Kerala",""
"Karur","","India","IND","Tamil Nadu",""
"Karur","","India","IND","Tamil Nadu",""
"Karwar","","India","IND","Karnataka",""
"Karwar","","India","IND","Karnataka",""
"Kasargod","","India","IND","Kerala",""
"Kasargod","","India","IND","Kerala",""
"Kasauli","","India","IND","Himachal Pradesh",""
"Kasauli","","India","IND","Himachal Pradesh",""
"Kasganj","","India","IND","Uttar Pradesh",""
"Kasganj","","India","IND","Uttar Pradesh",""
"Kashak","","India","IND","Uttaranchal",""
"Kashak","","India","IND","Uttaranchal",""
"Kashid","","India","IND","Maharashtra",""
"Kashid","","India","IND","Maharashtra",""
"Kashipur","","India","IND","Uttaranchal",""
"Kashipur","","India","IND","Uttaranchal",""
"Kashmir","","India","IND","Jammu & Kashmir",""
"Kashmir","","India","IND","Jammu & Kashmir",""
"Kasol","","India","IND","Himachal Pradesh",""
"Kasol","","India","IND","Himachal Pradesh",""
"Kathgodam","","India","IND","Uttaranchal",""
"Kathgodam","","India","IND","Uttaranchal",""
"Kathua","","India","IND","Jammu & Kashmir",""
"Kathua","","India","IND","Jammu & Kashmir",""
"Katihar","","India","IND","Bihar",""
"Katihar","","India","IND","Bihar",""
"Katni","","India","IND","Madhya Pradesh",""
"Katni","","India","IND","Madhya Pradesh",""
"Katra","","India","IND","Jammu & Kashmir",""
"Katra","","India","IND","Jammu & Kashmir",""
"Kattappana","","India","IND","Kerala",""
"Kattappana","","India","IND","Kerala",""
"Kausani","","India","IND","Uttaranchal",""
"Kausani","","India","IND","Uttaranchal",""
"Kavali","","India","IND","Andhra Pradesh",""
"Kavali","","India","IND","Andhra Pradesh",""
"Kawardha","","India","IND","Chhattisgarh",""
"Kawardha","","India","IND","Chhattisgarh",""
"Kaza","","India","IND","Himachal Pradesh",""
"Kaza","","India","IND","Himachal Pradesh",""
"Kaziranga","","India","IND","Assam",""
"Kaziranga","","India","IND","Assam",""
"Kedarnath","","India","IND","Uttaranchal",""
"Kedarnath","","India","IND","Uttaranchal",""
"Kelakam","","India","IND","Kerala",""
"Kelakam","","India","IND","Kerala",""
"Kemmanagundi","","India","IND","Karnataka",""
"Kemmanagundi","","India","IND","Karnataka",""
"Keonjhar","","India","IND","Orissa",""
"Keonjhar","","India","IND","Orissa",""
"Kerala ","","India","IND","Kerala",""
"Kerala ","","India","IND","Kerala",""
"Kerwad (h)","","India","IND","Karnataka",""
"Kerwad (h)","","India","IND","Karnataka",""
"Kevadiya","","India","IND","Gujarat",""
"Kevadiya","","India","IND","Gujarat",""
"Keylong","","India","IND","Himachal Pradesh",""
"Keylong","","India","IND","Himachal Pradesh",""
"Khagaria","","India","IND","Bihar",""
"Khagaria","","India","IND","Bihar",""
"Khajjiar","","India","IND","Himachal Pradesh",""
"Khajjiar","","India","IND","Himachal Pradesh",""
"Khajuraho","","India","IND","Madhya Pradesh",""
"Khajuraho","","India","IND","Madhya Pradesh",""
"Khalghat","","India","IND","Madhya Pradesh",""
"Khalghat","","India","IND","Madhya Pradesh",""
"Khamgaon","","India","IND","Maharashtra",""
"Khamgaon","","India","IND","Maharashtra",""
"Khammam","","India","IND","Telangana",""
"Khammam","","India","IND","Telangana",""
"Khandala","","India","IND","Maharashtra",""
"Khandala","","India","IND","Maharashtra",""
